protocol_type,service,src_bytes,dst_bytes,count,srv_count,dst_host_count,dst_host_srv_count,attack_type
tcp,private,0,0,125,6,255,1,neptune
tcp,uucp,0,0,125,10,255,18,neptune
icmp,eco_i,8,0,1,29,2,90,ipsweep
tcp,smtp,613,335,1,3,115,178,normal
tcp,http,206,3731,7,9,134,255,normal
tcp,telnet,587,18961,1,1,255,59,normal
tcp,other,1,0,2,2,255,2,portsweep
tcp,ftp_data,1030,0,4,4,12,79,normal
tcp,http,324,4041,1,1,33,255,normal
tcp,http,222,791,27,44,109,255,normal
tcp,http,202,3810,8,8,8,14,normal
tcp,telnet,0,0,243,22,255,22,neptune
tcp,http,211,6107,2,2,10,255,normal
tcp,smtp,2353,328,2,2,255,150,normal
tcp,http,213,282,11,11,11,60,normal
tcp,http,376,642,6,6,78,255,normal
tcp,smtp,967,331,1,1,18,208,normal
tcp,ftp_data,29954,0,1,1,255,38,normal
tcp,http,54540,8314,4,4,136,136,back
tcp,private,0,0,244,1,255,7,neptune
tcp,other,0,0,509,1,255,1,satan
tcp,sunrpc,0,0,206,18,255,18,neptune
udp,domain_u,36,101,2,2,2,2,normal
tcp,http,313,11759,3,3,6,255,normal
tcp,private,0,0,225,14,255,14,neptune
tcp,link,0,0,220,1,255,1,neptune
tcp,smtp,2200,336,1,1,79,121,normal
tcp,http,253,939,26,26,255,255,normal
tcp,http,228,2901,2,32,2,255,normal
tcp,netbios_ns,0,0,251,5,255,5,neptune
tcp,http,243,238,1,3,4,255,normal
tcp,http,236,398,12,12,255,255,normal
tcp,private,0,0,116,9,255,14,neptune
tcp,http,384,334,19,33,39,231,normal
tcp,http,214,1600,5,8,255,255,normal
tcp,http,244,5637,14,14,255,255,normal
tcp,telnet,104,1410,1,1,121,2,normal
tcp,http_443,0,0,141,17,255,17,neptune
tcp,ftp,36,197,1,1,255,1,warezmaster
tcp,smtp,647,329,1,1,255,102,normal
tcp,private,0,0,126,19,255,19,neptune
tcp,http,208,3067,1,5,18,255,normal
tcp,http,297,3073,1,1,255,255,normal
tcp,private,0,0,114,10,255,1,neptune
tcp,telnet,179,3393,1,1,91,9,normal
tcp,http,294,1600,6,6,255,255,normal
tcp,IRC,934,9562,1,1,26,7,normal
tcp,http,301,3654,15,29,15,255,normal
tcp,csnet_ns,0,0,228,19,255,19,neptune
tcp,private,0,0,147,19,255,15,neptune
tcp,finger,9,137,2,1,255,6,normal
tcp,http,202,5197,1,6,4,255,normal
tcp,http,239,1481,11,11,255,255,normal
tcp,daytime,0,0,279,21,255,21,neptune
icmp,ecr_i,520,0,453,453,24,24,smurf
udp,domain_u,45,45,110,192,255,254,normal
icmp,ecr_i,1032,0,43,43,255,43,smurf
tcp,http,0,20256,7,7,7,255,normal
icmp,ecr_i,1032,0,220,220,217,123,smurf
tcp,private,0,0,257,1,255,18,neptune
tcp,http,214,928,1,2,255,255,normal
tcp,http,302,2199,8,12,55,255,normal
tcp,ftp_data,0,0,259,5,255,5,neptune
udp,domain_u,45,123,29,68,255,255,normal
tcp,other,1,0,2,2,255,2,portsweep
icmp,ecr_i,1032,0,511,511,255,26,smurf
tcp,netbios_ssn,0,0,245,5,255,16,neptune
tcp,http,258,6418,5,6,255,250,normal
icmp,ecr_i,1032,0,511,511,255,48,smurf
tcp,http,313,3247,7,7,7,255,normal
tcp,finger,0,0,68,18,255,48,neptune
icmp,eco_i,18,0,1,1,1,86,ipsweep
tcp,private,0,0,230,4,255,4,neptune
tcp,http,324,271,9,9,255,238,normal
tcp,http,234,1038,3,18,193,255,normal
tcp,private,0,0,83,3,255,17,neptune
tcp,http,0,0,58,18,255,66,neptune
tcp,smtp,715,364,1,1,92,66,normal
tcp,ftp_data,0,0,15,3,97,55,neptune
tcp,private,0,0,102,8,255,7,neptune
tcp,ftp_data,15876,0,18,18,161,92,normal
udp,domain_u,45,45,82,162,255,254,normal
tcp,ftp_data,373,0,3,3,255,82,normal
tcp,ftp,1496,4152,1,1,35,7,normal
tcp,private,0,0,27,16,255,16,neptune
tcp,http,234,1758,1,1,3,255,normal
tcp,http,309,1528,5,5,155,255,normal
tcp,http,333,2526,11,13,255,255,normal
tcp,uucp,0,0,143,13,255,8,neptune
icmp,ecr_i,1032,0,234,234,255,234,smurf
tcp,http,274,1417,13,14,255,255,normal
tcp,bgp,0,0,102,2,255,2,neptune
tcp,exec,0,0,118,4,255,4,neptune
udp,private,105,0,1,1,40,4,normal
tcp,Z39_50,0,0,261,25,255,25,neptune
tcp,uucp,0,0,106,6,255,10,neptune
icmp,eco_i,8,0,1,18,1,89,ipsweep
tcp,ftp_data,12,0,1,2,207,71,normal
tcp,http,259,505,3,3,77,255,normal
tcp,smtp,642,331,1,2,252,148,normal
tcp,vmnet,0,0,172,14,255,14,neptune
tcp,http,54540,8314,2,2,49,49,back
icmp,ecr_i,8,0,1,1,2,2,ipsweep
tcp,smtp,1750,328,1,2,50,185,normal
tcp,private,0,0,1,1,255,1,portsweep
tcp,http,194,290,34,36,102,215,normal
tcp,http,296,1256,13,25,66,255,normal
tcp,private,0,0,166,7,255,7,neptune
tcp,hostnames,0,0,206,14,255,14,neptune
tcp,http,225,1440,14,16,255,255,normal
tcp,pop_3,42,130,1,1,3,3,normal
tcp,telnet,0,0,77,20,255,62,neptune
tcp,private,0,0,140,1,255,1,satan
tcp,ftp_data,0,0,139,3,255,3,neptune
tcp,http,0,0,1,1,82,255,normal
tcp,domain,0,0,282,4,255,4,neptune
tcp,private,0,0,334,1,255,1,satan
tcp,private,0,0,283,15,255,15,neptune
udp,private,1,0,20,12,255,12,satan
tcp,http,298,1075,1,2,255,248,normal
tcp,telnet,0,0,81,18,255,17,neptune
tcp,private,0,0,290,20,255,13,neptune
udp,domain_u,46,46,172,174,255,229,normal
tcp,mtp,0,0,238,4,255,4,neptune
tcp,private,0,0,270,20,255,20,neptune
tcp,http,202,8104,25,26,25,255,normal
tcp,ftp,0,0,226,20,255,20,neptune
tcp,private,0,0,160,2,255,16,neptune
udp,domain_u,45,159,170,170,255,255,normal
tcp,smtp,1053,324,1,1,220,152,normal
tcp,http,286,293,3,6,255,255,normal
tcp,http,369,4154,7,7,255,255,normal
icmp,eco_i,18,0,1,1,1,83,ipsweep
udp,domain_u,111,36,1,1,4,3,normal
udp,domain_u,45,72,125,127,255,230,normal
tcp,smtp,1721,387,1,1,255,65,normal
tcp,http,222,1483,3,10,45,255,normal
tcp,http,242,971,1,1,255,246,normal
tcp,http,281,757,2,9,130,255,normal
tcp,ftp_data,334,0,2,2,6,38,warezclient
tcp,http,297,534,12,12,93,255,normal
tcp,bgp,0,0,252,2,255,2,neptune
udp,domain_u,44,44,66,146,255,254,normal
tcp,http,212,938,12,14,30,255,normal
tcp,private,0,0,196,2,137,2,neptune
tcp,private,0,0,137,15,255,13,neptune
tcp,http,274,261,12,14,255,255,normal
tcp,http,286,4220,5,8,5,255,normal
tcp,http,298,947,6,6,17,255,normal
tcp,http,258,1747,10,20,95,255,normal
tcp,iso_tsap,0,0,223,10,255,6,neptune
tcp,ctf,0,0,264,8,255,8,neptune
udp,domain_u,44,115,158,158,255,255,normal
tcp,finger,0,0,69,17,255,58,neptune
tcp,http,296,3751,2,16,23,255,normal
tcp,http,410,6726,12,12,138,247,normal
tcp,smtp,1508,370,1,2,6,66,normal
tcp,auth,10,35,1,1,150,9,normal
icmp,urp_i,183,0,3,2,255,17,normal
udp,domain_u,42,128,131,211,255,255,normal
tcp,http,54540,8314,4,4,49,49,back
tcp,http,226,2471,26,27,255,255,normal
tcp,private,0,0,101,18,255,17,neptune
tcp,http,305,1035,42,58,255,255,normal
tcp,http,244,307,1,1,81,81,normal
tcp,private,0,0,142,6,255,22,neptune
tcp,ftp_data,637,0,7,7,255,107,normal
tcp,private,0,0,1,1,137,1,nmap
udp,domain_u,36,0,5,5,57,116,normal
udp,domain_u,42,42,6,8,255,249,normal
tcp,http,291,1792,24,24,24,255,normal
tcp,http,312,3327,1,2,141,255,normal
tcp,ftp,1231,2451,1,1,226,54,warezclient
udp,domain_u,32,92,2,6,75,13,normal
tcp,other,1,0,2,2,255,2,portsweep
tcp,name,0,0,202,2,255,19,neptune
udp,domain_u,45,123,67,147,255,203,normal
udp,private,28,0,48,48,255,148,teardrop
tcp,domain,0,0,237,1,255,1,neptune
icmp,eco_i,30,0,5,1,255,40,normal
tcp,http,289,15252,7,7,255,255,normal
tcp,ftp_data,456980,0,2,2,62,50,normal
tcp,Z39_50,0,0,293,21,255,21,neptune
tcp,smtp,869,329,1,2,28,66,normal
tcp,http,226,1659,7,7,73,255,normal
tcp,private,0,0,212,8,255,8,neptune
udp,domain_u,33,93,1,2,255,247,normal
tcp,http,273,4471,22,28,28,255,normal
udp,domain_u,44,82,137,137,255,255,normal
tcp,http_443,0,0,131,19,255,19,neptune
udp,other,516,4,487,487,255,255,normal
tcp,smtp,1068,320,1,1,16,48,normal
tcp,http,0,0,1,1,4,231,normal
tcp,smtp,1162,328,1,1,97,80,normal
tcp,ftp_data,4539,0,20,20,217,62,normal
tcp,private,1,0,2,2,255,2,portsweep
tcp,link,0,0,241,13,255,13,neptune
tcp,http,211,1845,9,9,153,255,normal
tcp,private,0,0,127,17,255,17,neptune
tcp,private,0,0,65,14,255,14,neptune
tcp,http,308,4297,19,19,255,255,normal
tcp,http,291,709,36,36,36,255,normal
tcp,http,298,4240,6,22,6,255,normal
tcp,telnet,0,0,40,9,255,64,neptune
icmp,eco_i,8,0,1,17,3,95,nmap
tcp,smtp,850,386,1,2,255,115,normal
udp,other,146,0,1,1,255,1,normal
udp,domain_u,43,128,157,239,255,255,normal
tcp,ctf,0,0,201,1,255,1,neptune
tcp,private,0,0,253,23,57,23,neptune
tcp,http,200,7071,32,32,255,255,normal
udp,other,145,105,12,2,255,2,normal
tcp,private,0,0,234,1,255,1,neptune
tcp,http,223,866,11,11,53,255,normal
tcp,smtp,1979,396,1,5,93,119,normal
tcp,private,0,0,187,4,255,4,neptune
tcp,bgp,0,0,239,2,255,2,neptune
tcp,private,0,0,137,7,255,18,neptune
tcp,private,1,0,2,2,255,2,portsweep
tcp,time,0,0,226,13,255,13,neptune
tcp,http,322,656,9,9,22,250,normal
tcp,telnet,0,0,14,14,54,15,neptune
tcp,http,215,956,2,2,29,255,normal
tcp,http,0,0,237,23,255,6,neptune
tcp,http,150,11802,1,1,31,255,normal
tcp,http,0,0,1,2,1,250,normal
tcp,http,337,2055,41,49,255,255,normal
tcp,ctf,0,0,265,8,255,8,neptune
tcp,ftp_data,641,0,2,2,255,118,normal
icmp,eco_i,8,0,1,19,1,55,ipsweep
tcp,http,213,13357,1,3,24,255,normal
tcp,nnsp,0,0,127,15,255,6,neptune
tcp,time,0,0,264,8,255,8,neptune
tcp,http,214,762,8,15,189,255,normal
tcp,echo,0,0,209,19,255,17,neptune
tcp,http,216,2498,12,12,38,255,normal
tcp,http,244,268,1,11,15,255,normal
udp,domain_u,44,44,88,149,255,255,normal
tcp,link,0,0,290,16,255,16,neptune
tcp,telnet,0,0,40,9,255,49,neptune
tcp,other,0,0,509,1,255,1,satan
tcp,netbios_ssn,0,0,259,11,255,11,neptune
icmp,ecr_i,1032,0,47,47,255,255,smurf
icmp,eco_i,8,0,1,37,2,108,ipsweep
tcp,ftp_data,5336,0,12,12,128,81,normal
tcp,http,488,10161,7,7,223,255,normal
tcp,private,0,0,203,6,255,18,neptune
tcp,private,0,0,290,2,255,2,neptune
tcp,http,328,413,2,2,2,38,normal
tcp,private,0,0,58,1,255,18,neptune
tcp,ftp_data,383,0,2,2,154,69,normal
tcp,http,242,362,23,27,83,255,normal
icmp,eco_i,30,0,1,1,66,131,normal
tcp,private,1,0,2,2,255,2,portsweep
tcp,ftp_data,12,0,2,2,22,57,normal
tcp,finger,0,0,26,4,255,5,neptune
tcp,exec,0,0,146,17,255,17,neptune
tcp,http,241,429,5,5,54,255,normal
tcp,http,298,784,5,9,255,255,normal
tcp,telnet,573,293300,1,1,114,14,normal
tcp,ssh,0,0,229,21,255,21,neptune
tcp,courier,0,0,104,2,255,2,neptune
tcp,http,265,7065,4,6,10,255,normal
tcp,http,315,1622,39,39,86,255,normal
tcp,http,217,1042,24,24,255,255,normal
tcp,supdup,0,0,262,14,255,14,neptune
tcp,supdup,0,0,101,1,255,1,neptune
tcp,private,0,0,133,1,255,7,neptune
udp,domain_u,45,45,113,113,255,253,normal
tcp,http,207,765,34,34,157,255,normal
icmp,ecr_i,520,0,476,476,86,86,smurf
udp,private,1,0,66,39,255,103,satan
tcp,other,0,0,509,1,255,1,satan
tcp,ldap,0,0,96,15,255,15,neptune
tcp,http,208,524,4,4,255,255,normal
tcp,private,0,0,101,1,255,6,neptune
tcp,http,323,866,38,39,80,255,normal
tcp,ftp,0,0,282,11,255,11,neptune
tcp,supdup,0,0,23,1,255,1,neptune
tcp,http,190,365,3,3,145,255,normal
tcp,http,194,1274,39,45,39,255,normal
tcp,http_443,0,0,103,1,255,1,neptune
tcp,http,54540,8314,6,7,255,255,back
tcp,csnet_ns,0,0,236,20,255,20,neptune
tcp,http,250,2296,13,23,255,255,normal
tcp,discard,0,0,134,19,255,19,neptune
tcp,uucp,0,0,140,16,255,16,neptune
tcp,private,0,0,243,13,255,8,neptune
tcp,gopher,0,0,231,4,255,4,neptune
tcp,nnsp,0,0,109,16,255,20,neptune
tcp,http,0,0,51,16,255,62,neptune
icmp,eco_i,30,0,1,1,53,53,normal
tcp,http_443,0,0,2,1,255,1,portsweep
tcp,Z39_50,0,0,190,9,255,7,neptune
tcp,http,316,334,11,13,255,255,normal
udp,other,146,0,1,1,255,1,normal
tcp,private,0,0,18,18,255,18,neptune
tcp,http,280,1288,11,11,24,255,normal
tcp,http,54060,2920,4,4,255,255,back
tcp,finger,0,0,255,23,255,23,neptune
tcp,http,279,602,26,27,255,255,normal
tcp,http,299,72748,14,15,47,255,normal
icmp,eco_i,8,0,1,29,2,80,nmap
tcp,http,283,1346,31,31,255,255,normal
tcp,http,196,6194,2,3,24,255,normal
tcp,http,327,1357,37,54,148,255,normal
tcp,http,311,2936,4,4,255,255,normal
tcp,private,0,0,243,19,255,10,neptune
tcp,ftp_data,2881,0,5,5,255,46,normal
tcp,smtp,742,329,1,4,150,208,normal
tcp,http,197,1422,9,9,9,255,normal
tcp,private,0,0,235,7,255,7,neptune
tcp,ftp,0,61,1,1,2,2,ipsweep
tcp,http,0,0,22,11,255,67,neptune
tcp,http,340,2431,6,7,255,255,normal
udp,domain_u,88,0,1,1,113,68,normal
tcp,private,0,0,283,9,255,9,neptune
tcp,http,330,1024,17,17,255,255,normal
icmp,eco_i,30,0,4,1,255,3,normal
icmp,eco_i,8,0,1,21,2,58,ipsweep
tcp,smtp,793,332,1,2,173,106,normal
tcp,ftp,1502,4152,1,1,53,13,normal
tcp,private,0,0,125,18,255,17,neptune
tcp,smtp,0,0,205,3,255,3,neptune
tcp,http,207,786,15,15,15,255,normal
tcp,private,0,0,448,1,255,1,portsweep
tcp,name,0,0,216,16,255,16,neptune
icmp,eco_i,8,0,1,22,2,98,ipsweep
tcp,smtp,11716,1459,1,2,58,176,normal
icmp,eco_i,18,0,2,1,3,27,ipsweep
tcp,ftp_data,641,0,2,2,255,108,normal
udp,private,1,0,21,19,255,28,satan
tcp,http,203,495,30,30,255,255,normal
tcp,link,0,0,251,12,255,12,neptune
tcp,smtp,1637,328,1,4,148,97,normal
icmp,eco_i,8,0,1,2,1,77,nmap
tcp,http,54540,4380,2,2,255,255,back
tcp,uucp,0,0,142,16,255,16,neptune
tcp,Z39_50,0,0,271,8,255,8,neptune
tcp,private,0,0,1,1,245,1,portsweep
tcp,http,288,1604,20,20,60,255,normal
udp,other,113,0,29,28,255,28,normal
tcp,ftp_data,0,0,4,4,255,53,neptune
udp,domain_u,43,43,130,210,255,255,normal
tcp,private,0,0,112,2,255,2,neptune
tcp,http,213,188,3,3,255,255,normal
tcp,domain,0,0,275,7,255,7,neptune
tcp,http,201,566,1,1,31,255,normal
tcp,imap4,0,0,178,8,255,8,neptune
udp,private,28,0,29,29,255,129,teardrop
tcp,smtp,667,387,1,1,244,129,normal
tcp,klogin,0,0,105,9,255,9,neptune
tcp,private,0,0,280,3,255,5,neptune
tcp,private,0,0,130,18,255,20,neptune
tcp,http,180,1745,2,2,255,255,normal
tcp,csnet_ns,0,0,184,4,255,4,neptune
tcp,other,0,0,363,1,255,1,satan
tcp,http,307,288,10,28,41,255,normal
tcp,http,196,18700,38,41,118,255,normal
udp,domain_u,44,73,111,111,255,255,normal
udp,other,516,4,129,129,129,129,normal
tcp,pop_3,35,130,1,1,45,5,normal
tcp,Z39_50,0,0,283,18,255,18,neptune
tcp,http,215,1492,18,18,103,255,normal
tcp,netstat,0,0,210,17,255,17,neptune
udp,domain_u,91,0,1,1,17,13,normal
icmp,urp_i,78,0,23,7,255,27,normal
tcp,private,0,0,404,1,255,1,portsweep
tcp,http,200,672,6,20,33,255,normal
tcp,http,313,2531,11,11,191,191,normal
tcp,http,253,370,5,5,255,255,normal
tcp,imap4,0,0,283,13,255,13,neptune
tcp,http,227,24786,17,17,154,255,normal
tcp,http,156,876,1,1,36,241,normal
tcp,efs,0,0,28,8,255,8,neptune
tcp,nntp,0,0,288,25,255,25,neptune
tcp,smtp,1019,327,1,1,181,245,normal
tcp,private,0,0,103,5,255,15,neptune
udp,other,145,105,1,1,255,1,normal
tcp,private,0,0,266,18,255,20,neptune
udp,domain_u,44,69,256,260,255,220,normal
tcp,private,0,0,271,10,255,28,neptune
udp,domain_u,45,128,66,147,255,234,normal
tcp,http,211,3376,2,2,243,255,normal
tcp,http,272,11744,1,1,255,255,normal
tcp,http,182,324,2,2,2,255,normal
tcp,ftp_data,201,0,1,1,77,34,normal
tcp,telnet,0,0,14,5,255,45,neptune
tcp,private,0,0,245,19,255,19,neptune
tcp,nnsp,0,0,101,16,255,16,neptune
tcp,netbios_dgm,0,0,249,3,255,3,neptune
icmp,eco_i,30,0,8,1,255,4,normal
tcp,http,312,3058,3,3,60,255,normal
tcp,http,239,4062,7,8,255,255,normal
tcp,gopher,1,0,2,2,255,2,portsweep
tcp,ftp_data,201,0,1,1,16,44,normal
tcp,http,213,775,4,7,255,255,normal
tcp,private,0,0,146,17,255,12,neptune
tcp,private,0,0,243,7,255,7,neptune
icmp,ecr_i,1032,0,21,21,255,255,smurf
icmp,eco_i,8,0,1,16,2,166,nmap
tcp,nntp,0,0,99,9,255,6,neptune
icmp,eco_i,8,0,1,16,2,24,ipsweep
tcp,private,0,0,13,3,255,3,neptune
tcp,ftp_data,203,0,2,2,114,77,normal
tcp,http,196,1292,9,9,29,255,normal
udp,domain_u,43,69,133,136,255,225,normal
tcp,private,0,0,135,21,255,21,neptune
tcp,ftp_data,567,0,1,1,35,93,normal
tcp,http,0,0,1,1,2,74,normal
tcp,http,323,278,7,7,255,255,normal
tcp,http,303,1380,1,1,255,255,normal
tcp,http,221,2705,2,2,53,255,normal
tcp,smtp,2599,485,511,1,255,4,normal
tcp,http,271,583,5,5,23,255,normal
tcp,http,0,0,2,2,2,2,neptune
tcp,http,198,1111,3,3,63,255,normal
icmp,eco_i,30,0,1,1,49,90,normal
tcp,http,300,1042,3,3,255,255,normal
tcp,http,196,7203,15,19,255,255,normal
tcp,http,245,14884,1,1,1,255,normal
tcp,http,373,3040,9,9,255,255,normal
tcp,private,0,0,119,10,255,4,neptune
udp,domain_u,46,112,1,3,255,250,normal
udp,domain_u,44,132,205,205,255,251,normal
tcp,http,247,10366,2,2,125,255,normal
tcp,smtp,848,329,1,1,8,135,normal
tcp,private,0,0,143,13,255,1,neptune
tcp,http_443,0,0,233,14,255,14,neptune
tcp,private,0,0,146,17,255,7,neptune
udp,other,516,4,427,427,255,255,normal
tcp,finger,10,273,1,1,131,15,normal
tcp,private,0,0,223,3,255,3,neptune
tcp,private,0,0,132,7,255,9,neptune
tcp,http,0,0,2,2,255,255,normal
tcp,vmnet,0,0,20,2,255,2,neptune
tcp,http,284,500,3,4,255,255,normal
tcp,http,337,10541,14,14,35,255,normal
tcp,http,321,2333,7,7,27,255,normal
icmp,ecr_i,1032,0,511,511,109,15,smurf
tcp,ctf,0,0,123,14,255,13,neptune
tcp,ctf,0,0,243,7,255,7,neptune
tcp,login,0,0,73,2,255,2,neptune
tcp,klogin,0,0,138,18,255,18,neptune
tcp,private,0,0,222,5,255,3,neptune
tcp,smtp,0,0,102,22,255,6,neptune
icmp,ecr_i,1032,0,511,511,255,239,smurf
tcp,private,0,0,93,16,255,1,neptune
tcp,telnet,137,1609,1,1,1,1,normal
tcp,http,345,713,2,2,10,135,normal
tcp,http,236,1215,14,25,164,255,normal
tcp,private,0,0,182,12,255,2,neptune
udp,domain_u,44,130,78,158,255,255,normal
udp,domain_u,30,0,1,2,154,25,normal
tcp,ftp_data,0,0,69,16,255,49,neptune
icmp,ecr_i,64,0,1,1,30,1,normal
tcp,ldap,0,0,285,14,255,14,neptune
tcp,http,229,830,3,3,255,255,normal
tcp,http,176,3871,1,1,14,255,normal
udp,domain_u,37,37,1,2,127,92,normal
tcp,finger,0,0,240,1,255,1,neptune
udp,private,1,0,22,2,255,2,satan
tcp,http,235,1028,10,12,38,199,normal
tcp,finger,0,0,244,10,255,10,neptune
udp,domain_u,46,78,139,139,255,254,normal
udp,private,105,0,1,1,31,28,normal
tcp,http,236,9142,12,12,255,255,normal
tcp,http,338,5759,4,4,65,115,normal
tcp,netstat,0,0,272,1,255,2,neptune
tcp,hostnames,0,0,148,19,255,8,neptune
tcp,smtp,1331,331,1,1,189,187,normal
tcp,Z39_50,0,0,267,9,255,9,neptune
tcp,ftp_data,172,0,1,1,151,23,normal
tcp,finger,9,140,1,1,1,1,normal
tcp,private,0,0,211,2,255,4,neptune
tcp,http,253,1977,2,2,255,250,normal
tcp,http,209,2061,7,7,9,255,normal
tcp,http,195,377,2,2,11,255,normal
tcp,http,0,0,256,6,255,6,neptune
tcp,nntp,0,0,195,10,255,10,neptune
tcp,http,190,14358,19,20,19,255,normal
tcp,http,328,16319,6,8,255,255,normal
icmp,eco_i,8,0,1,2,1,43,ipsweep
tcp,http,240,416,1,1,5,255,normal
tcp,vmnet,0,0,241,2,255,2,neptune
tcp,private,0,0,237,2,255,6,neptune
tcp,systat,0,0,217,10,255,19,neptune
tcp,smtp,942,331,1,3,189,159,normal
tcp,netbios_ssn,0,0,280,11,255,3,neptune
tcp,remote_job,0,0,81,3,255,3,portsweep
tcp,uucp,0,0,108,8,255,8,neptune
tcp,http,247,4815,3,3,77,255,normal
tcp,http,319,498,3,3,255,255,normal
tcp,private,0,0,106,18,255,18,neptune
tcp,nnsp,0,0,143,14,255,14,neptune
tcp,ldap,0,0,150,20,255,20,neptune
tcp,http,0,0,6,6,8,253,normal
tcp,private,0,0,209,9,255,9,neptune
tcp,private,0,0,278,4,255,3,neptune
tcp,whois,0,0,227,17,255,17,neptune
tcp,private,0,0,75,1,255,19,neptune
tcp,hostnames,0,0,204,12,255,12,neptune
tcp,private,0,0,45,19,255,16,neptune
udp,private,28,0,59,59,255,159,teardrop
tcp,imap4,0,0,298,20,255,19,neptune
tcp,private,0,0,62,6,255,6,neptune
tcp,http,158,4030,3,3,213,255,normal
udp,domain_u,44,133,234,234,255,252,normal
tcp,sunrpc,0,0,248,13,255,13,neptune
tcp,http,216,4435,4,22,77,255,normal
tcp,private,0,0,291,12,255,15,neptune
udp,other,146,105,1,1,255,1,normal
tcp,supdup,0,0,248,21,255,21,neptune
tcp,http,277,398,8,8,255,255,normal
icmp,eco_i,18,0,1,1,1,239,ipsweep
tcp,http,319,879,13,13,35,255,normal
tcp,bgp,0,0,187,11,255,11,neptune
tcp,http,300,2239,4,36,255,247,normal
tcp,http,0,0,1,1,159,138,normal
tcp,private,0,0,14,6,255,8,neptune
udp,domain_u,44,135,61,141,255,254,normal
tcp,smtp,1490,407,1,1,64,171,normal
tcp,private,0,0,109,14,255,16,neptune
tcp,http,242,342,14,15,101,255,normal
tcp,smtp,3007,334,1,2,39,124,normal
tcp,private,0,0,258,7,255,8,neptune
tcp,http,317,667,10,10,255,255,normal
tcp,http,202,6489,2,2,19,255,normal
udp,domain_u,43,133,22,22,55,24,normal
tcp,http,323,188,1,26,8,255,normal
udp,domain_u,48,42,1,4,255,238,normal
tcp,netstat,0,0,211,14,255,13,neptune
tcp,http,206,49083,4,8,6,144,normal
tcp,http,304,1976,1,5,2,255,normal
tcp,http,332,887,6,6,255,255,normal
tcp,ftp,0,0,282,11,255,11,neptune
tcp,X11,7665876,1281000,1,1,150,1,normal
tcp,http,161,9533,1,1,29,255,normal
tcp,http,229,2524,8,8,255,255,normal
tcp,http,207,1350,25,25,74,255,normal
tcp,private,0,0,129,7,255,14,neptune
tcp,http,0,0,1,1,12,30,normal
icmp,eco_i,8,0,1,16,1,231,ipsweep
tcp,http,233,2593,8,11,225,255,normal
udp,domain_u,44,44,178,178,255,250,normal
tcp,netstat,0,0,214,19,255,19,neptune
tcp,telnet,90,2832,1,1,155,29,normal
udp,private,207,0,2,2,142,118,nmap
tcp,http,238,9257,18,44,255,255,normal
tcp,http,215,863,14,15,255,255,normal
tcp,private,0,0,180,17,255,17,neptune
udp,domain_u,41,126,220,219,109,76,normal
udp,domain_u,46,81,177,177,255,235,normal
tcp,http,274,313,5,10,255,255,normal
tcp,http,263,3625,1,1,255,234,normal
icmp,eco_i,8,0,1,30,1,37,ipsweep
tcp,http,263,1630,2,2,236,226,normal
tcp,private,0,0,152,2,255,19,neptune
tcp,private,0,0,132,1,255,1,satan
icmp,eco_i,18,0,1,1,1,193,ipsweep
tcp,http,214,860,79,81,208,255,normal
tcp,sql_net,0,0,273,7,255,7,neptune
tcp,http,0,0,1,1,1,255,normal
tcp,private,0,0,125,19,255,17,neptune
tcp,private,0,0,244,12,255,12,neptune
tcp,ftp_data,59,0,16,16,255,130,normal
tcp,http,212,882,23,23,255,255,normal
tcp,time,0,0,235,19,255,19,neptune
tcp,http,54540,8314,5,5,135,135,back
udp,private,100,0,2,2,32,2,nmap
tcp,private,0,0,134,10,255,11,neptune
tcp,http,318,1002,4,4,60,255,normal
tcp,supdup,0,0,263,3,255,3,neptune
tcp,smtp,1521,368,1,1,12,123,normal
tcp,http,176,497,3,4,203,255,normal
tcp,private,0,0,123,17,123,17,neptune
udp,domain_u,42,42,12,20,255,243,normal
tcp,private,0,0,135,5,60,5,neptune
tcp,kshell,0,0,146,18,255,18,neptune
tcp,http,242,13278,2,2,22,255,normal
icmp,eco_i,8,0,1,36,1,129,ipsweep
tcp,private,0,0,115,14,151,7,neptune
tcp,http,244,976,7,7,255,255,normal
tcp,http,228,6860,15,15,100,255,normal
tcp,smtp,2972,371,1,3,27,171,normal
udp,private,105,146,4,1,255,232,normal
tcp,private,0,0,108,5,255,2,neptune
tcp,http,327,1817,13,13,255,255,normal
tcp,private,0,0,103,9,255,3,neptune
tcp,http,208,1187,22,24,255,255,normal
tcp,private,0,0,226,16,255,11,neptune
udp,domain_u,44,76,103,104,255,254,normal
